Source,job_title,company_name,salary,location,short_summary,link
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzytS-LT1vjzBv5b-2mbKZhBgEO0Fgvj6X_jAyukC3CxBK2savlo6Dg8RBazEOWBZsoEwLq4VShPpUAwgfp1-E3ab21-JPTEANCuGNuhUdUOIXIR7IABWQ-59CrqYj2xMal6gG4nessoBwEVtat74YSAnsMQjUXprbkVdY6FPZwCcCs_ccUYfNEd2TdlxpA0FV1YGaV7J5oiXAfko9Jse2mIErRH7cC8Qzb8UeMgEBZoL1E1KMUhTSgswAnmiNmzTxXxjqmzfnAH92nQpt2Z4asiTmof8_zXA1AyuJ1soTJs-3k=&p=1&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21ZddtKl9MadUCK-TGYoUrxNJQAzR0_Is3wM67lRPx-Z3vSGktpAR07hlCnAnEoYODZEYPzvQqIfiq508cC1f207BAlI9JJIpTjAGphzZLbTsd2_WZRgLhZWi_SQ13aFgg4ld1bV_LENswb1y5a_lusWYcM1aetG71pZbDZ-64AmK985rQAa-EMsSb3LWGI10mBs3HzCypfWL9xBUSFqZUJugoTMcHhmUC2VCDkUIj_v9XBemuGUojdnQV3fQ4fSG0RHy58DMwMXfRsVA5XOKNMw==&p=2&fvj=1&vjs=3
indeed,"
RBB-PB-WD",,,,Migrating branch customers to use our wide range of direct banking channels for various requests Ensure that the customer query are attended to and resolve theï¿½,https://www.indeed.co.in/rc/clk?jk=766f29a4cde9b1ec&fccid=a6fab41a2a4262c5&vjs=3
indeed,"
Tamil Voiceover Artist / Anchor","
Suresh Productions Pvt Limited","
ï¿½ï¿½ï¿½8,000 - ï¿½ï¿½ï¿½25",,Looking for an experienced voiceover artist for our infotainment youtube channel.,https://www.indeed.co.in/company/Suresh-Productions-Pvt-Limited/jobs/Tamil-Voiceover-Artist-454ba4cc4141be90?fccid=55a99fea6eedf993&vjs=3
indeed,"
Accountants","
SAIMOHN-LE ASSOCIATES",,,"Accountants:Wanted accountants to locate the branches all over the India and having good expertise in the areas of accounting software and its application,ï¿½",https://www.indeed.co.in/rc/clk?jk=e4d7f1fdc6f7336f&fccid=83d27c6fe244ed67&vjs=3
indeed,"
Apprenticeship Opportunities",,,,Please click Apply Now below and submit your CV and cover letter and let us know what you would bring to our team!,https://www.indeed.co.in/rc/clk?jk=c606426c982d9d71&fccid=0591c2eb2748b58b&vjs=3
indeed,"
Contract Administrator",,,,"Maintain an audit file for each contract which will include original contract, all correspondence, changes/deviations, amendments, clarifications, paymentï¿½",https://www.indeed.co.in/rc/clk?jk=fbf6bb88976b01d4&fccid=5cfc2559f5b91f81&vjs=3
indeed,"
Merchant Onboarding (QR/KYC verification)","
Reculta",,,Pickymywork is looking for Sales Executive in Hyderabad!,https://www.indeed.co.in/company/Reculta/jobs/Merchant-Onboarding-ec0f4b3a3419ae68?fccid=99fde9e05c22386f&vjs=3
indeed,"
Site Supervisor","
MARIN INFRATECH PRIVATE LIMITED","
ï¿½ï¿½ï¿½1,20,000 - ï¿½ï¿½ï¿½1,8",,Minimum 3 years of experience.,https://www.indeed.co.in/company/MARIN-INFRATECH-PRIVATE-LIMITED/jobs/Site-Supervisor-3b88f0b353f8a9e3?fccid=e74feadf441ff988&vjs=3
indeed,"
Private Tutor","
Slate Home Tutions","
ï¿½ï¿½ï¿½50,000 - ï¿½ï¿½ï¿½1,5",,Tutors must often keep reports on students and share those reports with supervisors and parents.,https://www.indeed.co.in/company/Slate-Home-Tutions/jobs/Private-Tutor-db03f9e621d6920c?fccid=256aa88f72c19822&vjs=3
indeed,"
Content Writer","
FindBusy","
ï¿½ï¿½ï¿½12,000 - ï¿½ï¿½ï¿½20",,Create content marketing campaigns to drive leads and subscribers Use SEO best practices to generate traffic to our site.,https://www.indeed.co.in/company/FindBusy/jobs/Content-Writer-e12a728610441c2f?fccid=37242529a6f1c633&vjs=3
indeed,"
Oakridge Hiring for 2020 ( Gachibowli Campus, Hyderabad )","
Oakridge International School,Gachibowli Campus,Hy...",,,3.) Responsible to be familiar with the pedagogy /methodology recommended by the EDU division.,"https://www.indeed.co.in/company/Oakridge-International-School,Newton-Campus,Gachibowli,Hyderabad/jobs/Oakridge-9f9d8cfd49912829?fccid=b0cd7247c5a8f50f&vjs=3"
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRd6lfwUn4pq0AXvO7Ax-8gK1nfXL2fvzORgwd9ijFJdt8N-wFkEUFKK72KnYD2oj8JEa_YjES1v2elXTyFxB3UQeV9U6lXy1Gchkoknqc6VKXaep7_HHMF1mMf2RL5qQIfEYW_TKLMU8eYZkuqpPrR4AptJdxBE2LKzHFl_k_F1hYncUj3oQXUEq34MvwdHxTI-qled4IzzOHpcDaPuuluJpfZM3HIDHeEDonrOcPlli4JRa6fXvWqd52je_iR_0UrQw-KkMZokFNnYT65_Qy8_i0Mdzw1-wRoEGGVinjegNFdZjlVoD5hi3shKAyMduYbN5FD45b0pV57CVnGjK6IHGcms3X-OQ8evBmf2m5jFLDMza42yIv5cw==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNsM9j5z_JdibUdB2hD8uawf4NdwV4e-cyUB0wArEFppZkfvRZIjmj_-bYeI7r3W1XciJUkDcsWACBfkk4RosRBlrEdlAKPQvdgdD7hRvS4tsNLx8Lf8LrTIrDF97Z7O79vf4zP_xwAwqyC-TgzosHXon_RyzO86iaOv5aoQSQx6ju6n5DqzkXDGmLPkGo1h4JzNXE1LAZCKauL3PA5vvK5p8UzwaHh8v7PX_w24YTudqTm5d-yzut7GE2fMXtG5nMcTDD367RjOX0n5i_6CWWmC8glTTgrkNo&p=14&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNpDOsYJI10tfg6obKNaxmrkWFJVItciJQRigM_fok40JHmLsinY8utO-Nlk9B6mk7RBMJa77tAhlfgbHTqxT1tjpQddoBIQaUO_DNeDPKCOg4T_nEBvL_hrsVae9gzD_z27U1Fn47o1wF6plgXF1qHTkv5-IrsCHuw4Bsk366pdcO3edNzXUlp71yA9NTzUXS3Uy3LSXf-qGhNmyjm1Xcr-WkX5ahwoHup_dt-zl5Sptwi5HYhMWkqupJyePUm07LUFQcCIdwRKLv1r6fsNVhxpP6VwX8kro2&p=0&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzytZuOyeQvxaK9X6BaIwNeI_kstAbKH1NtgryLmfu_T1reQkDj9KIEGIzg5w_swsMTiT4ZIVVFlZF3zKJRdAhaYxE8FV4sbq9aGMa2cwkfyB5jsE8A_cqNnGRodHG-bf7csFB3bwo3NhnRznGgCZDwKyP3xTXUyk6i9NKWgkaKWJD3OFyEQc9twjqRdI6FJB-kKOx4bDPniqqv7k14XUM5SJj3zzkLlWhorOcwyl_RvzyCWM6Rx1HHidDP1la8s8YzUdq-zYs5gV5zty-3ex3h8o4C9U0QBWt0H9d_10HOsrd4=&p=2&fvj=1&vjs=3
indeed,"
People Operations Coordinator",,,,"The People Operations Coordinatorï¿½ï¿½ï¿½s role is varied, with a mix of data entry, responding to inquiries, auditing data, collecting digital paperwork, plus day",https://www.indeed.co.in/rc/clk?jk=532534489cc69ec4&fccid=617d7f961cfcf54a&vjs=3
indeed,"
Pegasystems Platform",,,,Key Responsibilities : 1 Experience in implementing Pega applications 2 Participated in discussions to define KPIs and design Pega application to meet those 3ï¿½,https://www.indeed.co.in/rc/clk?jk=7af20992d7b90328&fccid=a4e4e2eaf26690c9&vjs=3
indeed,"
Audit Assistant","
HARI AGARWAL AND ASSOCIATES",,,Candidates with B'COM qualification are required.,https://www.indeed.co.in/company/HARI-AGARWAL-AND-ASSOCIATES/jobs/Audit-Assistant-ca4300928414f330?fccid=fc95b248961e5593&vjs=3
indeed,"
Field Officer",,"
ï¿½ï¿½ï¿½18,000 a",,Minimum 2 years of experience in the field service of Agriculture industry.,https://www.indeed.co.in/company/UPL/jobs/Field-Officer-68ca85846ee83ee5?fccid=d17b0b077d6c499f&vjs=3
indeed,"
Free Lance Medical Writer","
Clingent Tech Sol",,,"You will use scientific expertise to develop high-quality, publication-ready scientific documents (manuscripts, posters, abstracts, slide kits, shortï¿½",https://www.indeed.co.in/company/Clingent/jobs/Free-Lance-Medical-Writer-234a20e97b12eb70?fccid=1f2d495c1d160154&vjs=3
indeed,"
Sr. Bench Sales Recruiter","
chuwaamerica.com","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½75",,Someone who has been in the industry and can be bring existing clients to support us.,https://www.indeed.co.in/company/chuwaamerica.com/jobs/Senior-Bench-Sales-Recruiter-c52642f1bf9501c2?fccid=0215bac17c14414b&vjs=3
indeed,"
Customer Support Executive","
Nibago home services pvt.ltd.",,,Record customer information within our customer service database.,https://www.indeed.co.in/company/nibago-home-services-pvt.ltd./jobs/Customer-Support-Executive-39d2feb687c5f365?fccid=be4c53841e81df31&vjs=3
indeed,"
Graduate Opportunities",,,,Please click Apply Now below and submit your CV and cover letter and let us know what you would bring to our team!,https://www.indeed.co.in/rc/clk?jk=1dadecd380ec3279&fccid=0591c2eb2748b58b&vjs=3
indeed,"
Data Entry","
Bulk SMS Service",,,Description : We are providing online jobs and data entry jobs for part time workers.,https://www.indeed.co.in/rc/clk?jk=e232c17572b68899&fccid=42e6b57e2366f60b&vjs=3
indeed,"
Computer Operator",,"
ï¿½ï¿½ï¿½15,000 - ï¿½ï¿½ï¿½25",,"Preference will be given to the applicant who is residing near JBS, Sweekaar, Secunderabad.",https://www.indeed.co.in/company/Sweekaar-Academy-of-Rehabilitation-Sciences/jobs/Computer-Operator-11c754582379d084?fccid=86c874a009de53a7&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21xdmuDoFCbamKqPMYDd5jw1bIvLBi2HV18v7jjU-p4-c7i1m45gMEJE5I8dueS-BtOlclJhifb4hugQzQ-_yd3OhsdQcwD7tTINMKe6ecuFOT8sPdjY_1WYSDdBgepqeKKr8GKljxcTouKppiha0UL3jLz_d7zYMaAUWdQLu6beQJ7K3CEDPqLzYx6bMfgcUWWW2YSsOqLB70CG8iupENNE6hUGZzZU8U9y3Cb6dPB8Sie-gPYpXU0ubI-4zjjTD1G7taInkF3eAWpZL-tNoLLg==&p=13&fvj=1&vjs=3
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdNp5Z5i1bUnxcUJaHPCePBxdCG1Pjt-SdQFzo19ddIQCaj8kG3u1MUgthddmSsJEAXPzcfMUYl-zR2HRgMxhLcd15b4ps17speE-iSHnO6CtRttGklkupP4nbj43rRrLsvzka5FqFoV3X_b_XUhhhe-aADnY_X_v41UO-XIDdPF8rbaZp3Y7wKrJXr-zatHzXxFq8SqT1qDKyFdJrw8nyj4AXX-LKkLB4AWzichICk0UGozr1K3zIroDvDzdUahEBYho19CDUHsRdUPMagsD3FIOfL5NS0cs3KUPEe2SppiTo-tKE9sLnf0M0HL9xlqULovwIomvvETnQNO88qKeNWybizGBcBZbKGwmLgN8n5_iaUcNaC1novQ==&p=14&fvj=1&vjs=3
indeed,"
Store Merchandising - Merchandising Manger","
Aritzia",,,"Through effective floor management, our MMs ensure their stores deliver an exceptional experience for every client.",https://www.indeed.co.in/rc/clk?jk=fba1b47b4778bf55&fccid=230bf53df7c46c1a&vjs=3
indeed,"
Private Tutor","
Slate Home Tutions","
ï¿½ï¿½ï¿½50,000 - ï¿½ï¿½ï¿½1,5",,Tutors must often keep reports on students and share those reports with supervisors and parents.,https://www.indeed.co.in/company/Slate-Home-Tutions/jobs/Private-Tutor-db03f9e621d6920c?fccid=256aa88f72c19822&vjs=3
indeed,"
Data Entry Operator","
Sardius Technologies","
ï¿½ï¿½ï¿½60,000 - ï¿½ï¿½ï¿½8",,Opportunities in Singapore for Fresher and Experienced.,https://www.indeed.co.in/rc/clk?jk=bbf0be34ea3cff6e&fccid=df404fb9462c8473&vjs=3
indeed,"
Computer Operator","
Sunitha Associates","
ï¿½ï¿½ï¿½12,000 - ï¿½ï¿½ï¿½16",,"Salary: ï¿½ï¿½ï¿½12,000.00 to ï¿½ï¿½ï¿½16,00",https://www.indeed.co.in/company/Sunitha-Associates/jobs/Computer-Operator-3511a871002af071?fccid=dac6ca90aa5c7ed2&vjs=3
indeed,"
OPT Recruiter","
Oak Technologies INC",,,"Need to have excellent knowledge on Tax term like C2C, W2 and 1099.",https://www.indeed.co.in/company/Oak-Technologies-INC/jobs/Opt-Recruiter-df6ca9df0461ce39?fccid=23eeffe5843e02bc&vjs=3
indeed,"
Marketing Subject Expert","
New Delhi, Delhi",,,"Being an effective SE, however, requires more than an understanding of the subject.",https://www.indeed.co.in/rc/clk?jk=dfb0b9a6a05a1659&fccid=1be87760377cdc64&vjs=3
indeed,"
Compliance Officer",,"
ï¿½ï¿½ï¿½2,50,000 - ï¿½ï¿½ï¿½3,5",,Taking care of branch related regulatory filings and its documentation.,https://www.indeed.co.in/rc/clk?jk=e9004ea2749d23ad&fccid=d5f6b3a943322e6d&vjs=3
indeed,"
RBB-Teller",,,,Ensure quality customer service is delivered Escalate irate customers to Teller Authorizer or BM Recording complaints as per the specified process Resolving allï¿½,https://www.indeed.co.in/rc/clk?jk=c180567ee8b4b259&fccid=a6fab41a2a4262c5&vjs=3
indeed,"
Data Entry Operator (DEO)","
Peertechz","
ï¿½ï¿½ï¿½1,00,000 - ï¿½ï¿½ï¿½1,5",,Computer training or certification will be an advantage.,https://www.indeed.co.in/rc/clk?jk=86439e007ae5ecab&fccid=303641ae4695e04f&vjs=3
indeed,"
call centre ex",,,,"Utilizes public address, paging, and voice mail systems to ensure proper routing of calls.",https://www.indeed.co.in/company/KIMS-Hospital/jobs/Call-Centre-Ex-d8a56a4091ea9d2f?fccid=c8b1683950eb5677&vjs=3
indeed,"
Front Desk Receptionist/Administrative Assistant","
PIXELS ACADEMY",,"Hyderabad, Telangana","Currently, we have an opening for Front Desk Receptionist/Administrative Assistant She will be responsible for making calls & attending visitors and givingï¿½",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0C70jkagQwK6tJB3ffV_g9HA87zDNSq28y8PK5huzmiRERzUSI_ea5Wr3Cc-9qFqC7yx6vnzt-68o6bMUQG9v1vadht76yv-o1QG9aYe6QA8TWeZz39lIZiuqCctKf3ApIVxmyeHNzDDAQ946d_TvD-DIL-DEHYtDnT_iwUuGVjWM2PKtAORzyt9KwQM_--bLta8YljSdO_4R9ptQ_35z2S-PntSjzusjk74rxZ7gtVY3wfk9s5yf4EOZnVLMuJhcy1-ZL8I5gn4B716CCeb_fQC4FsAsMDeimPcjGB2uKI9Y2IFhiVuQ2rwYlqmzPQ_kxriCc5Sv4bWqmmQ9XPQKLj-AFxLgPjMp_4qbeIhr3ljkuvOLWOg9j828kY16oGsCgVJqmWUnuAAZzujzujOHo0rjRlmJ0Sezh96OpvoZHHozBolMqgyPz6i5bfMAh-nJjDRJHcHUM4pW2Nh9ap7OQmcPLFKSatLvY=&p=10&fvj=1&vjs=3
indeed,"
High School Physical Science","
Rainbow International School- Beeramguda, BHEL",,"Hyderabad, Telangana","Rainbow International School Beeramguda , is in need of a well qualified High School Physical Science faculty with a minimum experience of 5 years in CBSE.",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0AGUmtiy9LTdBszmlrhbZ8fSSJGHuf7KIDuD6H3YpdzZikhgsufREdBXrwGCEN0lq1E_6ScDigNKsbMCkdUfw6MgpHHz2cHuGrNkoVsaqwwFwTQXrpQZ8a7gOm1bEXdHgmcFxPTAlfIBQwSF4OkgN4UHkCqzkmpq7RpvmugusSByyJAino-_j21Nb3hcYqH7UalBNJsIiVpPS7F9SIsuGygO3xHPPPklZHZE9JrCF1hH4_LALy4PYKDy5xbcoboEvzEhqR9HpxsOO-9_iBkVUKE81ItU-UtNtA9jzbFJ-U0DwJo9lGJxli8CsEL39vP6eoUANdpv2uGpostM-3e4IVKQtlRWt84I7b2PW14sqJc5sjBGvcD-kWTRNyMmjLt2kDvhvgmCwEDJD4N9hyRW7zjWB-95Q_TNX0WBmz_lHY95IlrB8T4DFf-QMKmQ6QAJuxI2wFiQgcztg==&p=11&fvj=1&vjs=3
indeed,"
Online Python Trainer (Female candidates only)","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Coding Expert.,https://www.indeed.co.in/cmp/Whitehat-Education-Technology-Pvt.-Ltd.
indeed,"
Online Tutor - Women Candidates Only","
Whitehat Education Technology Pvt. Ltd.","
ï¿½ï¿½ï¿½30,000 - ï¿½ï¿½ï¿½50","Hyderabad, Telangana",WhiteHat Jr provides curriculum and digital platform and trains you free as a Certified Early Childhood Coding Expert.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DeaRJ22kxg2JqrXyYf-GtO-_gK1Fzeq_EbcCN_nic61AjdWuKAJ2d2sYtX5h8KtiA66iluR0zkYHFHQV3qPGDZcCE3XL5kf-EFxDRlPP-dekuyqcD88Q6Iu7MitVLoi0c5IPeX_juZEYZ2fw4oAVc4mqQJKtbWEbQh-3dglsQaj9dJ7J29TaRdQQ-e3Kx1ysblsXVx68TxjJq3vB0lXUVxyrlNkrj2B42FD3eaMEZxe5wxS3-bn5fTJzQRc6WpdkDhLuTI_GZhrw4y_yBt1Z6sxOgDBSBEkxlg1eMzagIfWWLqw_4LyCJN_u4d_TjRvpstxsrFzx8afgi162JWjUVN9yIf01dmFssctLdbwIRAK56-KYJk8z_fGMMFP7SQxBBzButOh7v8aKnvJ9WMi75zf8lHhh5FTSr2OHeIWJjio1q2OPLjxw5WWYx_xcooL8MnQHwJb3rIsmaq5C1s-OpatXKfTakYCVPduZrISJEPDT0PQAuyqR9kCvCxij2D_em_a5IHyGLqiB_k-hWQVhmFzRbo6wzn-mc4yn-562149g==&p=13&fvj=1&vjs=3
indeed,"
Content Writer (Freshers from Hyderabad only)","
Zesro Technologies Private Limited","
ï¿½ï¿½ï¿½1,40,000 - ï¿½ï¿½ï¿½1,8","Hyderabad, Telangana",Passionate about the Web and Online shopping industry.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BUsXevBn_kyQJs-kvIe6dbwKTJodQnIsEZIiwlh3rjZGpDZT3T5qd6iQFoPb2ZdfWTsUb1KlutoQERxcuUCHV8A_R3V7YfYB2yEnGFZXtM1Bqihm2zfukMjr1Lj-Omz0L5tzeSyHLH7pCJYxGeq2sHQR3OwyQEYmj-KZzmschOjTzA1uiF3OcNrlg_T_378q_bxP7jeHx2fySKEkkunGN8RUJhmgf_xwMJ2-7Xh3yGwq9zLd_0YoK1Ml0Y6D7HWpxf2k5TWitvPphAazWrVzXwoejOngQgTi9OelzxZLH1VzGQWUIQRJNeRysCh_8fwAel5D8zL9smB_29fbnV2ElzLDWdQNyhQrJPIfw92JFa6YvT8qgjnjqadLclMO-2lpQ1f59sb5wRDraIbvX4rzC67Wxp3KCkKiK9uUNSgSLndiGjkBppc3pV9jGLqC9w5AyjIMcZ2VHKSLeX5a0tV8UP&p=14&fvj=1&vjs=3
indeed,"
Career Counselor",,,,Give feedback on personal statements / essays that are written by students.,https://www.indeed.co.in/company/Delhi-Public-School/jobs/Career-Counselor-ee9674c615a2586a?fccid=71708ff14ae2a7c4&vjs=3
indeed,"
Retail Stores - Style Advisor","
Aritzia",,,"As an SA, you will also help to showcase our merchandise and keep our stores running seamlessly.",https://www.indeed.co.in/rc/clk?jk=44c164caa47e67a9&fccid=230bf53df7c46c1a&vjs=3
indeed,"
Home Room Teacher","
Innappsys Technologies","
ï¿½ï¿½ï¿½22,000 - ï¿½ï¿½ï¿½25",,Immediate appointment. candidates with any graduation and BEd and minimum 2 years of experience and good communication skills can apply for this job.*.,https://www.indeed.co.in/company/Innappsys-Technologies/jobs/Home-Room-Teacher-13c41ab54e31951c?fccid=f90e211cf4c6f7d0&vjs=3
indeed,"
AWS Administrator","
Medtotes Pvt Ltd",,,Commercial Cloud Services (C2S) is an integral part of AWS.,https://www.indeed.co.in/company/Medtotes/jobs/Aws-Administrator-b7950b0cbb2fe033?fccid=77d1ba7e4ca5f58e&vjs=3
indeed,"
CNC Milling Operator",,"
ï¿½ï¿½ï¿½1,25,000 - ï¿½ï¿½ï¿½5,0",,"Having established a comprehensive set of policies, practices and programs that have been integrated into its business operations, AZAD has attained flawlessï¿½",https://www.indeed.co.in/rc/clk?jk=e5510db87f52dd8e&fccid=edf3bcc129a9e14e&vjs=3
indeed,"
Hindi Content Writer","
Way2news","
ï¿½ï¿½ï¿½19,000 - ï¿½ï¿½ï¿½30",,"Salary: ï¿½ï¿½ï¿½19,000.00 to ï¿½ï¿½ï¿½30,00",https://www.indeed.co.in/company/Way2News/jobs/Hindi-Content-Writer-44e5ba25948ffce4?fccid=f85c698c9f42405b&vjs=3
indeed,"
RBB-PB Welcome Desk (HNW)",,,,"Net Banking/ E-Net, Mobile Banking, Phone Banking, Insta-Alerts, Email Statements etc as per customer profile / needs / preference Contribute effectively toï¿½",https://www.indeed.co.in/rc/clk?jk=a5e14639cf10c16e&fccid=a6fab41a2a4262c5&vjs=3
indeed,"
English-Hindi Translator","
eBhasha Setu",,,"Translators are expected to work on an average daily output of 1500 to 2,000 words for reviewers.",https://www.indeed.co.in/rc/clk?jk=1261d7ce2ade4fb7&fccid=1ef4e25c22b4f5f2&vjs=3
indeed,"
Support Staff For Night Shift","
BUS TV",,,Looking for Support staff for Night shift in BEST Depot.,https://www.indeed.co.in/rc/clk?jk=f67d34cbe0c7dc86&fccid=a4ec57ff86d916ab&vjs=3
indeed,"
Accounts Payable Jobs","
Irasol","
ï¿½ï¿½ï¿½4,00,000 ",,Process invoices in workflow / ERP as per customer policies and guidelines.,https://www.indeed.co.in/rc/clk?jk=3f08aa740c83c209&fccid=1024a44d987c5cf8&vjs=3
